StartDate,EndDate,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,batch,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,id,comp1g1 ,comp2g1,Action1rA ,Action1rB,treatment,role,action,comp1g1BZ ,comp2g1BZ,ActionABZ,ActionBBZ,comp1EW ,comp2EW,EWg1actionA,EWg1actionB ,Advice1,About,Dnorm1,Dnorm2,Snorm1 ,Snorm2,Lotteries,education ,hamlet,politics_1,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2/22/24 15:33,2/22/24 15:48,77.253.91.167,100,924,TRUE,2/22/24 15:48,R_7RsvQHcJzjfGDAO,2,52.2296,21.0067,EN,1,60ec2898e98488fc6b9d0aa6,,,,,bz,b,Hold,10 tokens,15 tokens,,Hold,,,,,"I think that the best strategy that can be used in this game is to give 2 tokens to the second player, because the potential gain of 5 tokens in relation to the starting sum is, in my opinion, better than the potential loss of 2 tokens.","I think that the described problem resembles the prisoners dilemma. One has to decide for a safe option or a more risky one which, in the event of an unfavorable choice by the other player, may bring more losses than benefits. As for the similarity to my private life, I think it resembles a situation in which giving up some of my own profit can bring me benefits if the other person also decides to do so.",Pass,Hold,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",Some college,50000,40,65d7bd9267a51ee837d663df,APPROVED,2024-02-22T21:33:06.889000Z,2024-02-22T21:49:38.933000Z,2024-02-22T22:07:44.387000Z,2024-02-22T21:49:39.515292Z,993,C18UP4AJ,406,21,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
2/22/24 15:45,2/22/24 15:49,98.240.60.217,100,281,TRUE,2/22/24 15:49,R_1Iaw92PghEtjkas,2,36.1406,-86.7508,EN,0.800000012,60fd88049507bf9b9f774f2f,,,,,bz,a,Hold,10 tokens,15 tokens,Hold,,,,,,Think about the best payoff for yourself and the chances that someone else will pass or hold.,Giving money to someone and then them giving some of it back to you. I think this could happen with a family member who you lend money to and youâd expect them to give some back to you.,Hold,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",50000,98,65d7c0686a462716878a69e3,APPROVED,2024-02-22T21:45:15.511000Z,2024-02-22T21:50:07.962000Z,2024-02-22T22:09:08.437000Z,2024-02-22T21:50:08.539511Z,293,C18UP4AJ,1270,24,Female,Other,United States,United States,United States,Spanish,No,Full-Time
2/22/24 15:23,2/22/24 15:49,87.114.12.98,100,1529,TRUE,2/22/24 15:49,R_81dcME4TN80ROAz,2,53.8527,-1.6874,EN,0.899999976,655b67593e9fe9897aa8a116,5 tokens,15 tokens,,Hold,k,b,Hold,,,,,,,,,"the two participants should do their best or consider their most benefits it, given the reactions of its counterpart. In Nash equilibrium is present when two participants in a non-cooperative game and no incentive to deviate from their respective equilibrium strategies after they have considered their counterpart's rational choices.","How to make the best benefit from the action/activities , for example: if you have a chance to earn extra money by bidding one stuff online or do you want those time to do other thing to get the best result?how to deal with different scenarios and form your own strategy .",Hold,Pass,Hold,Hold,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","Four-year degree (Bachelor's, etc.)","500,000.00",,65d7bb5067aaac11bd9ec19d,APPROVED,2024-02-22T21:23:32.565000Z,2024-02-22T21:50:09.571000Z,2024-02-22T22:07:18.061000Z,2024-02-22T21:50:10.682758Z,1598,C18UP4AJ,42,41,Female,Other,China,United Kingdom,United Kingdom,Chinese,No,Full-Time
2/22/24 15:22,2/22/24 15:51,149.90.153.202,100,1780,TRUE,2/22/24 15:51,R_1FJL8O3A5Rtauii,2,41.2345,-8.6182,EN,0.899999976,5e7a5bd29c1c240360a611ac,5 tokens,15 tokens,,Hold,k,b,Hold,,,,,,,,,"Before you start, read the instructions carefully. Then analise each situaction remembering the game rules displayed above. After those steps you Will be able to select the best options.","This interaction reminds me that the decisions we make impact others lives and vice versa. We are suppose to wheigt every decisions carefully. This also reminds me that sometimes there's nothing i can do to change the situation, because the power off the decision it's not on our hands.",Hold,Hold,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",Terminal graduate degree,50000,80,65d7bafdf5313771b646f906,APPROVED,2024-02-22T21:22:10.825000Z,2024-02-22T21:52:26.106000Z,2024-02-22T22:07:08.657000Z,2024-02-22T21:52:26.705484Z,1816,C18UP4AJ,72,35,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
2/22/24 15:28,2/22/24 15:51,159.205.30.63,100,1399,TRUE,2/22/24 15:51,R_2dfOposjtBX9zZr,2,50.0585,19.9342,EN,1,5c5d5eb012433d0001c602d5,,,,,ew,a,Pass,,,,,5 tokens,15 tokens,Pass,,"I believe that it is best to pass or loan when playing that game. It does not matter what role someone plays (A or B), it is always the most beneficial to move tokens and play together as a team.  Playing fair can give 15 tokens and it is a lot.",It tries to capture the spirit of cooperation. It is similar to working with a team. It is easier to accomplish something or to make more ( for example more progress) when we are working together.  It is better to work together.,Pass,,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",100000,82,65d7baf894cf32381580d120,APPROVED,2024-02-22T21:28:23.158000Z,2024-02-22T21:52:15.920000Z,2024-02-22T22:07:07.689000Z,2024-02-22T21:52:16.511671Z,1433,C18UP4AJ,622,31,Female,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
2/22/24 15:22,2/22/24 15:51,181.42.138.24,100,1734,TRUE,2/22/24 15:51,R_3dXajti66p66rK7,2,-33.4521,-70.6536,ES-ES,1,65c3551ff3c1070d7b9fa3df,,,,,ew,b,Hold,,,,,5 tokens,15 tokens,,Hold,"I think the best way to play is to always seek the benefit of both parties since that way both sides win and no one is harmed. This is the theory, but I don't think it's wrong to seek one's own benefit in these types of situations. I believe reality is harsher than we think, and perfect scenarios don't always existÑjust like there aren't perfect people. Therefore, I believe the best way to play this game is by cooperating, but one shouldn't feel bad about the decision made. Every action we take has its benefits and consequences.","I think this is about the well-known ""PrisonersDilemma"". This dilemma explores human individuality and the ability for cooperation between two parties. What I remember is that this dilemma suggests two individuals won't cooperate even though doing so would benefit them both. This is because people always seek their own benefit before the common good, especially if there's no trust within the ÔdilemmaÕ. This distrustÑbelieving the other person won't act for mutual benefit but rather their own gain, consequently harming the otherÑcauses both parties to make a less beneficial choice.",Hold,Hold,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","Four-year degree (Bachelor's, etc.)",5000000,70,65d7bb21b264ad15b746fa7c,APPROVED,2024-02-22T21:22:48Z,2024-02-22T21:52:00.416000Z,2024-02-22T22:07:35.612000Z,2024-02-22T21:52:00.964791Z,1753,C18UP4AJ,1,26,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Part-Time
2/22/24 15:42,2/22/24 15:51,97.95.165.22,100,533,TRUE,2/22/24 15:51,R_3v4vrDyBWOGLwBz,2,43.6381,-84.2029,EN,1,627e9c9eeda3f513a8c6c548,,,,,ew,b,Pass,,,,,5 tokens,15 tokens,,Pass,I seemed to be in the learning stage. I guess I would say to play the best using your conscience and mral compass.,The last question I had to answer was to Hold or Pass. But no where were those terms used. There was Loan and Return SO I am unsure as to what it meant that Person A passed to me??  I think it's trying to capture people's level of greed and risk.,Pass,Pass,none,none,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",High school,"40,000",10,65d7bfc31454c290f14ba7df,APPROVED,2024-02-22T21:42:32.387000Z,2024-02-22T21:51:41.434000Z,2024-02-22T22:09:08.219000Z,2024-02-22T21:51:42.047571Z,550,C18UP4AJ,1371,43,Female,White,United States,United States,United States,English,No,Full-Time
2/22/24 15:24,2/22/24 15:52,188.33.248.167,100,1700,TRUE,2/22/24 15:52,R_8c3UykfrnFscYRX,2,52.4052,16.9339,EN,0.899999976,5d5569775e940000151ff61d,,,,,ew,b,Hold,,,,,0 tokens,15 tokens,,Hold,Just try to trust to counterpart that he will play fair. That he will give a chance for profit for you aswell to better overall performance. But it's hard to believe in such attitude this days.,I think that the main topic of this task was about egoism and level of risk we are able to take. Also about trust in others when we are talking about profit for someone else not only for ourselfs. But it doesn't reminds me anything from my daily life,Hold,Pass,Hold,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",High school,60000,82,65d7bb6ffa8e5fa88c68437e,APPROVED,2024-02-22T21:24:02.895000Z,2024-02-22T21:52:44.058000Z,2024-02-22T22:07:41.580000Z,2024-02-22T21:52:44.684191Z,1722,C18UP4AJ,166,39,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
2/22/24 15:23,2/22/24 15:55,94.248.201.53,100,1914,TRUE,2/22/24 15:55,R_3ceFDJbtjvkQKzm,2,46.3682,17.7945,EN,1,65b9049017eda58aef05f291,,,,,bz,b,Hold,0 tokens,15 tokens,,Hold,,,,,I think my strategy will be to collect as many tokens as I can and try to think with their head and pass when it's the right time to pass.,If you have a problem and you dont want to solve it just pass it to the other person it will stack and have like a snowball effect. You have to think,Hold,Hold,Hold,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",Some college,70000,70,65d7bb29aedfb9caa30b72a2,APPROVED,2024-02-22T21:22:53.272000Z,2024-02-22T21:55:27.980000Z,2024-02-22T22:07:36.908000Z,2024-02-22T21:55:28.491413Z,1955,C18UP4AJ,12,20,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Part-Time
2/22/24 15:50,2/22/24 15:56,107.116.157.41,100,354,TRUE,2/22/24 15:56,R_7hTrtnfYh4ucT62,2,32.6875,-96.9041,EN,0.899999976,60fcfde8842d3a8a5a139726,,,,,bz,a,Pass,10 tokens,15 tokens,Pass,,,,,,Depending on which Letter you get I would want to hold if I was A to potentially get the most money and also to keep the game going . But if I was B I would hold to end the game and get the money.,It remind me of gambling. I like to play lottery and it remind of me that. I Can play and maybe win but of someone already played the ticket I am wanting to play than I will more than likely loose ,Hold,Pass,Hold,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","2-year degree (Associate's, etc.)",15000,66,65d7c19fcdc6b3bbaf483868,APPROVED,2024-02-22T21:50:29.321000Z,2024-02-22T21:56:48.356000Z,2024-02-22T22:09:08.932000Z,2024-02-22T21:56:48.898122Z,380,C18UP4AJ,1961,25,Female,Other,United States,United States,United States,Spanish,No,Part-Time
2/22/24 15:49,2/22/24 15:56,74.215.28.118,100,436,TRUE,2/22/24 15:56,R_6uVE2pfpgP1R5IZ,2,39.1638,-84.4517,EN,1,60dbf6f5a1694ed71ee0fd7f,5 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,"I would suggest that they chose to pass as it is most beneficial to both themself and the other player. If they chose to be selfish, they would at most win 5 more token (20 total). It is not enough of a payoff to be selfish. It is better to choose so that both you and the other person both get 15.","This interaction reminds me of any interaction in which someone could choose to benefit only themself, to help another person, or to help themself and another person. It doesn't bring up an association with any one particular event that I can think of. I think it is trying to capture an understanding of how willing people are to trust others and/or to be selfish or share.",Pass,Pass,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)","300,000",93,65d7c15ca9eab5dc862d39c4,APPROVED,2024-02-22T21:49:23.815000Z,2024-02-22T21:57:06.634000Z,2024-02-22T22:09:08.675000Z,2024-02-22T21:57:07.052550Z,463,C18UP4AJ,1626,34,Female,White,United States,United States,United States,English,No,Part-Time
2/22/24 15:53,2/22/24 15:58,47.34.249.93,100,295,TRUE,2/22/24 15:58,R_50USCQqR3mcqQFq,2,34.4994,-117.2936,EN,1,6104d73b7cdac0a47a905f0d,,,,,ew,a,Pass,,,,,5 tokens,15 tokens,Pass,,To any future player I say use teamwork to get the most tokens in every round,"Similar to life, its a gamble when you give others something of yours whether thats money or objects. Its a gamble whether youll get it back or be disappointed ",Hold,Hold,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","Four-year degree (Bachelor's, etc.)",10000,84,65d7c23a7f976183f9d76837,APPROVED,2024-02-22T21:53:09.766000Z,2024-02-22T21:58:44.337000Z,2024-02-22T22:09:09.164000Z,2024-02-22T21:58:44.893978Z,335,C18UP4AJ,1090,24,Female,Other,United States,United States,United States,Spanish,No,Part-Time
2/22/24 15:53,2/22/24 15:59,172.56.186.59,100,395,TRUE,2/22/24 15:59,R_79cODCyBdCd5cbo,2,33.8405,-117.9526,EN,1,65985f14d99c0bc6e5452232,10 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,I think you need to look out for yourself.  Don't worry about screwing someone else over. They will end up taking the coins from you if you don't take them first. ,This interaction reminds me of playing games online.  I would always try to keep the pot going.  I usually would end up getting screwed because I don't want to take coins from someone else. ,Hold,Hold,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",Terminal graduate degree,"80,000",24,65d7c23f3a981e2baf457ca9,APPROVED,2024-02-22T21:53:09.301000Z,2024-02-22T22:00:09.181000Z,2024-02-22T22:09:09.475000Z,2024-02-22T22:00:09.855806Z,420,C18UP4AJ,134,28,Female,White,United States,United States,United States,English,No,Full-Time
2/22/24 15:54,2/22/24 15:59,67.87.227.236,100,291,TRUE,2/22/24 15:59,R_6l6Q3agucs8rRq8,2,40.8343,-73.9235,EN,1,612ea691d0c0a8a6c31fb6ae,5 tokens,5 tokens,Hold,,k,a,Hold,,,,,,,,,I would be mindful of what they are doing. I would also pay attention to what my counterpart does. Being observant allows me to best make moves that benefit me. ,"I decided to hold, because I want to able to keep my tokens as much as I can. I also do not want to pass completely yet until I see my opponents moves first. I don't trust unknown parties",Hold,Pass,none,none,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: -2 tokens",Terminal graduate degree,8000000,100,65d7c28337dedd85eceb72a6,APPROVED,2024-02-22T21:54:19.985000Z,2024-02-22T21:59:29.711000Z,2024-02-22T22:09:10.041000Z,2024-02-22T21:59:30.401836Z,310,C18UP4AJ,104,25,Female,Other,United States,United States,United States,Spanish,Yes,Part-Time
2/22/24 15:33,2/22/24 15:59,149.90.233.48,100,1579,TRUE,2/22/24 15:59,R_2IcPFOftlnA2WwJ,2,41.1691,-8.6793,EN,1,608f29f8fb5de082970cb20a,,,,,ew,b,Pass,,,,,5 tokens,15 tokens,,Pass,"Considering the payouts I believe people are better off trusting one another. They have alot to gain and if both can profit, why would we choose not to share? ",Its trying to understand how cooperative people might be and how much they will risk money with others unknown. Its commonly called as prisoners dilema. We can both profit if we trust each other. ,Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",200000,70,65d7bd910cc2b188d61fb4be,APPROVED,2024-02-22T21:33:30.449000Z,2024-02-22T22:00:21.865000Z,2024-02-22T22:07:44.093000Z,2024-02-22T22:00:22.564594Z,1612,C18UP4AJ,595,32,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
2/22/24 15:56,2/22/24 16:02,162.232.98.165,100,367,TRUE,2/22/24 16:02,R_7wHSokIqBoE8UnR,2,26.2822,-80.1156,EN,1,6103e8993c74216b9f473477,,,,,ew,b,Hold,,,,,0 tokens,15 tokens,,Hold,Read the directions more carefully than I did. I had to reread the outcomes several times to make sure I understood it; even now I am not certain that I did. ,"If I understood correctly, I would win for sure if I passed. If I held there was a chance of receiving more, but also a chance of complete loss. It's about not being a jerk",Hold,Pass,none,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","Four-year degree (Bachelor's, etc.)","150,000",85,65d7c315c2baa8a8dd5ae089,APPROVED,2024-02-22T21:56:42.768000Z,2024-02-22T22:03:05.209000Z,2024-02-22T22:09:10.612000Z,2024-02-22T22:03:05.678203Z,383,C18UP4AJ,59,24,Female,White,United States,United States,United States,English,Yes,Part-Time
2/22/24 15:58,2/22/24 16:03,72.189.128.61,100,293,TRUE,2/22/24 16:03,R_11dH8c7jwZyFvJK,2,28.5274,-81.6012,EN,1,571cea664ca277001153c045,,,,,bz,b,Pass,10 tokens,15 tokens,,Pass,,,,,"If you want to feel good about your decision, it's best to try to maximize the payouts for the good of both players. You may not even get the chance, if you're the second player. But if you do get the chance, that means your partner trusted you, and you should do the right thing. ","It reminds me of sharing with my community by donating goods and money to those in need. If I decide to hold things, then they don't get passed on. If I donate and others do as well, the contribution grows. It wants to capture if we'll be generous or greedy. ",Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","2-year degree (Associate's, etc.)",50000,65,65d7c377cdc6b3bbaf4838e3,APPROVED,2024-02-22T21:58:35.327000Z,2024-02-22T22:03:40.037000Z,2024-02-22T22:09:03.374000Z,2024-02-22T22:03:40.552643Z,305,C18UP4AJ,4722,48,Male,White,United States,United States,United States,English,No,Full-Time
